name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York City,2015-01-01T00:00:00,-2,-5.6,-12.8,43.53,0,0,,0,0,,9.5,240,1021.9,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-01T01:00:00,-2,-7,-13.4,41.3,0,0,,0,0,28.2,15.6,245,1020.8,15.6,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-01T02:00:00,-2.2,-7.2,-12.3,45.66,0,0,,0,0,31.7,15.7,245,1020.6,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-01T03:00:00,-2.6,-6.9,-13.1,44.49,0,0,,0,0,40.7,11.6,265,1020.6,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-01T04:00:00,-2.6,-6.5,-14,41.32,0,0,,0,0,40.7,10.4,250,1020,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-01T05:00:00,-2.6,-6.5,-14.3,40.1,0,0,,0,0,44.6,10.4,270,1020.3,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-01T06:00:00,-2.6,-8.3,-14,41.32,0,0,,0,0,33.5,18.4,270,1021,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-01T07:00:00,-2.6,-6.3,-14,41.32,0,0,,0,0,33.5,9.4,260,1021,7.2,16,26.9,0.1,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-01T08:00:00,-2.6,-7.3,-14,41.32,0,0,,0,0,40.7,13.7,250,1021.3,7.2,16,168.8,0.6,2,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-01T09:00:00,-2.2,-5,-14.5,38.17,0,0,,0,0,40.7,7.4,318,1021.5,7.2,16,314.9,1.1,3,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-01T10:00:00,-1.2,-5.5,-14.3,35.98,0,0,,0,0,,13.3,260,1022,7.2,16,423,1.5,4,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-01T11:00:00,-0.6,-4.4,-14.3,34.69,0,0,,0,0,38,11.4,215,1020.8,19.3,16,477.5,1.7,5,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-01T12:00:00,0.7,-4.6,-13.8,32.89,0,0,,0,0,38.7,21.3,255,1019.2,13.4,16,472.6,1.7,5,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-01T13:00:00,1.8,-2.8,-13.7,30.56,0,0,,0,0,34.9,19.1,252,1017.4,13.4,16,408.8,1.5,4,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-01T14:00:00,2.9,-0.7,-13.8,28.1,0,0,,0,0,35.3,14.1,270,1016.3,13.4,16,292.9,1.1,3,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-01T15:00:00,3.4,-0.6,-13.2,28.7,0,0,,0,0,45.7,17.3,255,1015.8,13.4,16,142.9,0.5,1,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-01T16:00:00,3.7,0,-12,30.66,0,0,,0,0,39.4,15.9,247,1015.2,7.2,16,14.3,0.1,0,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-01T17:00:00,3.7,-0.4,-11.4,32.26,0,0,,0,0,29.5,18.9,245,1015.2,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-01T18:00:00,3.7,0.3,-10.5,34.66,0,0,,0,0,29.2,14.1,230,1015.2,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-01T19:00:00,3.7,2.1,-10.5,34.66,0,0,,0,0,42.5,6.5,310,1015.4,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-01T20:00:00,3.4,-0.2,-9.2,39.28,0,0,,0,0,28.4,14.6,230,1015.5,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-01T21:00:00,3.2,-0.6,-8.7,41.29,0,0,,0,0,35.3,16.3,239,1015.3,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-01T22:00:00,3.4,-0.6,-8.7,40.9,0,0,,0,0,41.6,16.9,235,1015.6,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-01T23:00:00,3.4,-0.5,-8.2,42.67,0,0,,0,0,27.7,16.6,252,1016.4,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-02T00:00:00,2.9,-1.5,-8.2,44.2,0,0,,0,0,37.1,19.1,240,1016.5,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-02T01:00:00,3.2,-0.4,-9.1,40.12,0,0,,0,0,35.3,15,247,1016.3,50,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-02T02:00:00,3,-0.9,-9,41.06,0,0,,0,0,35.3,15.9,263,1016.9,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-02T03:00:00,3,-0.7,-9,41.06,0,0,,0,0,45.8,15.1,248,1017.7,56.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-02T04:00:00,3,-2.2,-9.3,39.89,0,0,,0,0,33.5,25.9,250,1017.7,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-02T05:00:00,2.4,0,-8.8,43.3,0,0,,0,0,,8.4,247,1018.1,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-02T06:00:00,2.4,-1.6,-8.8,43.3,0,0,,0,0,37.1,15.9,260,1019.7,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-02T07:00:00,2.4,-1.2,-8.8,43.3,0,0,,0,0,38.9,13.4,260,1021,33.2,16,26.5,0.1,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-02T08:00:00,2.4,-1.6,-8.8,43.3,0,0,,0,0,44.6,15.6,250,1021.8,97,16,165.2,0.6,2,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-02T09:00:00,3.4,0.3,-8.7,40.9,0,0,,0,0,35.3,11.8,255,1022.5,13.4,16,309.1,1.1,3,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-02T10:00:00,3.9,-0.1,-8.3,40.76,0,0,,0,0,45.6,18,272,1023.4,97,16,413.5,1.5,4,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-02T11:00:00,4.8,0.6,-8.3,38.09,0,0,,0,0,42.6,22.3,260,1023.2,60.4,16,464.3,1.7,5,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-02T12:00:00,4.4,0.4,-8.3,39.36,0,0,,0,0,38,18.9,287,1022.7,60.4,16,457.9,1.6,5,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-02T13:00:00,5,1.1,-8.4,37.33,0,0,,0,0,34.5,20,290,1022.6,60.4,16,391.3,1.4,4,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-02T14:00:00,5.5,2.1,-8.4,36.1,0,0,,0,0,43.3,16.8,288,1022.7,23.8,16,279.5,1,3,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-02T15:00:00,5.7,1.3,-8.6,35.19,0,0,,0,0,35.3,25.9,270,1023.8,23.8,16,133.3,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-02T16:00:00,5.5,2.5,-9.1,34.26,0,0,,0,0,30.2,13.9,290,1024.4,23.8,16,13,0,0,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-02T17:00:00,4.8,1.4,-8.3,38.09,0,0,,0,0,,15.7,282,1025.2,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-02T18:00:00,4.4,1.2,-8.7,38.12,0,0,,0,0,31.7,13.7,282,1026.2,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-02T19:00:00,4.4,0.4,-8.2,39.77,0,0,,0,0,28.4,18.6,277,1027.3,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-02T20:00:00,3.5,0.3,-7.6,44.06,0,0,,0,0,37.1,12.8,300,1028.3,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-02T21:00:00,3.4,0.7,-7.4,45.41,0,0,,0,0,,10,303,1029.1,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-02T22:00:00,3,0.4,-7.2,47.08,0,0,,0,0,,9.5,315,1030,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-02T23:00:00,2.2,0.2,-6.9,51.05,0,0,,0,0,,6.9,51,1030.7,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-03T00:00:00,1.7,-1.1,-6.4,54.97,0,0,,0,0,,9.5,10,1031.3,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-03T01:00:00,1.7,-1.4,-7.5,50.5,0,0,,0,0,,10.7,343,1031.5,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-03T02:00:00,1.1,1.1,-7.5,52.56,0,0,,0,0,,2.5,8,1031.9,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-03T03:00:00,1.6,-1.1,-8.1,48.57,0,0,,0,0,,8.9,30,1032.6,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-03T04:00:00,1.6,-1.5,-7.7,50.13,0,0,,0,0,,10.2,65,1033.4,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-03T05:00:00,1,-2,-7.2,54.18,0,0,,0,0,,9.8,65,1034,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-03T06:00:00,0.8,-2.3,-6.4,58.5,0,0,,0,0,,9.8,100,1034.7,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-03T07:00:00,0.8,-2.4,-6.5,57.91,0,0,,0,0,,10.3,80,1035,13.4,16,13.2,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-03T08:00:00,0.8,-3.4,-6.5,57.91,0,0,,0,0,,15.2,115,1035.2,26.7,16,122.3,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-03T09:00:00,1.4,-2.3,-7.5,51.53,0,0,,0,0,25.9,13.1,90,1035.7,23.8,16,247,0.9,2,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-03T10:00:00,2.1,-0.3,-7.6,48.69,0,0,,0,0,,7.9,80,1035.8,63.4,16,310.9,1.1,3,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-03T11:00:00,2.9,-0.9,-6.9,48.78,0,0,,0,0,,15,105,1034.4,100,16,345.4,1.2,3,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-03T12:00:00,3.5,0.8,-5.5,51.92,0,0,,0,0,,10.4,100,1033.7,100,16,255.9,0.9,3,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-03T13:00:00,1.7,-2.1,-1.5,79.16,0.3,100,"rain,snow",0,0,,13.9,109,1032.7,100,2.7,135.2,0.5,1,,"Snow, Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-03T14:00:00,1.1,-2.9,-1,85.47,0.9,100,"rain,snow",0,0,,14.4,65,1032.8,100,2,45.7,0.2,0,,"Snow, Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-03T15:00:00,1,-2.2,-0.5,89.75,1.474,100,"rain,snow",0,0,,10.3,65,1031.3,100,2.7,9.2,0,0,,"Snow, Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-03T16:00:00,1.6,-2,0.2,90.46,1.707,100,"rain,snow",0,0,,12.6,50,1031,100,2,0.9,0,0,,"Snow, Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-03T17:00:00,2.2,-1.5,0.3,87.2,1.408,100,rain,0,0,,13.9,65,1029.5,100,4.2,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-03T18:00:00,2.7,0.1,1.1,89.66,2.947,100,rain,0,0,,9,60,1028.6,100,4.2,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-03T19:00:00,2.9,-0.2,1.7,92.2,1.591,100,rain,0,0,,11.3,40,1027.9,100,3.7,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-03T20:00:00,3.7,0.8,2.2,89.88,2.719,100,rain,0,0,37.1,11.8,93,1026,100,3,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-03T21:00:00,4.1,0.5,2.9,91.68,0.822,100,rain,0,0,,15.7,57,1023.9,100,3.7,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-03T22:00:00,4.2,0.8,3.4,94.09,1.58,100,rain,0,0,,15,72,1022,100,4.5,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-03T23:00:00,4.8,1.7,3.5,91.06,1.266,100,rain,0,0,,14.1,50,1020.5,100,3.7,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-04T00:00:00,5.5,2.6,4,90.12,0.818,100,rain,0,0,,13.7,65,1018.7,100,4.5,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-04T01:00:00,5.5,3.6,4.4,92.47,3.929,100,rain,0,0,,8.4,45,1017.1,100,6.7,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-04T02:00:00,5.8,4.4,4.8,93.16,0.44,100,rain,0,0,,6.9,60,1015.8,100,3.7,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-04T03:00:00,5.8,4.7,4.5,91.24,0.266,100,rain,0,0,,6,11,1015.1,100,2.3,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-04T04:00:00,5,5,4.4,95.62,0.08,100,rain,0,0,,0,0,1014.9,100,2.3,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-04T05:00:00,5.5,5.5,4.5,93.58,0,0,,0,0,,0,0,1014.5,100,3.7,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-04T06:00:00,7.1,5.1,6.2,93.84,0.22,100,rain,0,0,31.7,10.2,230,1014,100,6.7,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-04T07:00:00,7.2,5.2,5.8,90.66,0,0,,0,0,31.7,10.8,220,1013.9,97,13.7,2.8,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-04T08:00:00,6.8,4.3,5.3,89.91,1,100,rain,0,0,27.7,13,242,1013.5,100,12.5,15.8,0.1,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-04T09:00:00,7.2,5.3,5.2,86.87,0,0,,0,0,27.2,9.8,227,1012.9,100,15.2,51.4,0.2,1,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-04T10:00:00,7.9,6.3,6.2,89.01,0,0,,0,0,,9,190,1011.7,98.9,15.2,119.2,0.4,1,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-04T11:00:00,8.3,6.5,6.8,90.23,0.22,100,rain,0,0,29.5,11.2,230,1010.9,100,15.2,266.5,1,3,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-04T12:00:00,10,7.9,8.3,89.54,0,0,,0,0,27.7,15,232,1009.2,100,13.9,236.8,0.9,2,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-04T13:00:00,10.2,10.2,8.6,90.1,0,0,,0,0,,12.5,262,1007.5,100,8,193.9,0.7,2,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-04T14:00:00,10.3,10.3,9,91.54,0,0,,0,0,35.3,12,250,1007.2,100,8,115.7,0.4,1,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-04T15:00:00,11.3,11.3,9.5,88.82,0,0,,0,0,30.7,15.9,227,1006.3,94.4,14.5,32.2,0.1,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-04T16:00:00,12.4,12.4,9.7,83.69,0,0,,0,0,37.1,22.3,220,1005.9,45.5,16,3.6,0,0,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-04T17:00:00,13,13,10.2,83.02,0,0,,0,0,,13.7,210,1004.9,45.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-04T18:00:00,13,13,10.3,83.76,0,0,,0,0,,10.4,230,1004.3,25.6,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-04T19:00:00,13,13,10.2,83.02,0,0,,0,0,,12.6,270,1005.4,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-04T20:00:00,11.8,11.8,10.2,89.48,0.383,100,rain,0,0,,12.3,250,1005.2,100,7.2,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-04T21:00:00,11.8,11.8,8.9,81.9,1.374,100,rain,0,0,31.5,13,260,1005.6,100,12.5,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-04T22:00:00,11.3,11.3,7.2,75.93,0.22,100,rain,0,0,41.8,18.4,285,1006.8,100,16,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-04T23:00:00,10.8,10.8,3.5,60.67,0,0,,0,0,49.1,26.7,285,1007.3,88.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-05T00:00:00,10.2,10.2,-2.4,41.48,0,0,,0,0,72.2,32,277,1008.3,60.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-05T01:00:00,8.6,5.6,-3,43.92,0,0,,0,0,49.6,20.6,287,1009,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-05T02:00:00,8,3.5,-2.8,46.52,0,0,,0,0,54.6,37.1,280,1009.9,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-05T03:00:00,6.8,3.3,-3,49.57,0,0,,0,0,45.8,21.1,280,1011.2,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-05T04:00:00,6.3,2.7,-4.2,46.93,0,0,,0,0,46.2,20.5,279,1011.5,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-05T05:00:00,5.7,1.9,-4.2,49.09,0,0,,0,0,45.6,19.8,275,1012.3,72.3,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-05T06:00:00,5,0.1,-4.8,49.05,0,0,,0,0,49.6,29.9,285,1013.2,27.1,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-05T07:00:00,5,0.7,-7.6,39.65,0,0,,0,0,50.9,23.5,287,1015.1,97,16,28.1,0.1,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-05T08:00:00,3.9,-1.3,-8.7,39.49,0,0,,0,0,48.5,28.5,287,1017.2,88.8,16,167.9,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-05T09:00:00,4,-0.8,-8.6,39.53,0,0,,0,0,53.4,24.8,270,1018.2,33.2,16,318.4,1.1,3,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-05T10:00:00,3.4,-0.8,-9.2,39.28,0,0,,0,0,51.6,18.6,273,1019.2,86.6,16,424.3,1.5,4,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-05T11:00:00,2.4,-3.3,-15.5,25.3,0,0,,0,0,62.6,29.4,287,1020.2,7.2,16,469.9,1.7,5,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-05T12:00:00,2.2,-2.5,-14.8,27.14,0,0,,0,0,55.1,20.1,300,1020,78.4,16,480.1,1.7,5,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-05T13:00:00,2.1,-2.6,-13.9,29.49,0,0,,0,0,44.4,20.2,285,1019.9,84.4,16,411.5,1.5,4,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-05T14:00:00,2.2,-4.3,-15.2,26.4,0,0,,0,0,49,38.9,300,1020.6,7.2,16,302,1.1,3,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-05T15:00:00,1.3,-3.1,-15.7,27.03,0,0,,0,0,47.6,16.6,294,1021.7,7.2,16,149,0.5,1,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-05T16:00:00,0.7,-5.2,-13.6,33.65,0,0,,0,0,41.8,26.1,293,1022.8,7.2,16,16.1,0.1,0,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-05T17:00:00,0,-5.6,-16.9,26.75,0,0,,0,0,46.8,22.5,290,1024.1,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-05T18:00:00,-1.2,-7.5,-14.4,35.79,0,0,,0,0,38.3,25.8,313,1025,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-05T19:00:00,-1.7,-7.6,-16.6,30.94,0,0,,0,0,36.9,21.7,310,1027.5,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-05T20:00:00,-2.8,-9.1,-18.5,28.67,0,0,,0,0,42.2,22.4,305,1027.5,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-05T21:00:00,-3.8,-8.4,-16,38.24,0,0,,0,0,32.5,11.9,320,1028.3,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-05T22:00:00,-5,-10.1,-17,38.34,0,0,,0,0,29.5,12.8,308,1028.8,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-05T23:00:00,-5.6,-11.5,-17.4,39.23,0,0,,0,0,,15.5,323,1029.3,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-06T00:00:00,-5.6,-11.3,-17.6,38.47,0,0,,0,0,37.1,14.6,320,1029.7,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-06T01:00:00,-6.1,-12.6,-18.8,36.03,0,0,,0,0,31.7,18.1,307,1030.1,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-06T02:00:00,-6.6,-11.4,-18.4,38.62,0,0,,0,0,37.1,10.4,310,1030,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-06T03:00:00,-6.6,-12.3,-18.4,38.62,0,0,,0,0,31.7,13.7,320,1029.9,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-06T04:00:00,-6.8,-12,-18.4,39.02,0,0,,0,0,,12.1,318,1028.8,26.7,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-06T05:00:00,-6.6,-10.7,-18.4,38.62,0,0,,0,0,25.9,8.5,323.1,1028.8,26.7,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-06T06:00:00,-7.1,-7.1,-18.4,40.14,0,0,,0,0,,3,352,1027.8,46.6,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-06T07:00:00,-6.6,-12.6,-17.6,41.35,0,0,,0,0,,15.2,278,1029.1,100,16,3.7,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-06T08:00:00,-6.6,-6.6,-17.6,41.35,0,0,,0,0,,4,0,1027.9,100,15.2,23,0.1,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-06T09:00:00,-7.1,-7.1,-13.8,58.81,0,0,,0.03,0.03,,1.4,50,1027.2,100,2.3,63.6,0.2,1,,Overcast,snow,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-06T10:00:00,-7.3,-7.3,-10.6,77.08,0.413,100,snow,0.03,0.06,,2.5,306,1027.3,100,1,107.6,0.4,1,,"Snow, Overcast",snow,"72505394728,KLGA,KNYC,72503014732"
